OBJECTID_12_13_14,GRID_ID,TC_ID,OBJECTID,TC_ID_1,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,OBJECTID_1,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,TC_Land_A_1,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,TC_E_A_1,TC_Pv_A_1,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,OBJECTID_12_13,TC_ID_12_13_14,TC_Land_A_12,Shape__Area,Shape__Length
632,K-12,632,632,,2178133,2211,5694,0,2145747,853,0,23628,2153652,24481,0.101508952850905,0.261416543434216,0,98.5131302817597,0.03916197954854,0,1.08478224240668,98.8760557780448,1.12394422195522,,2211,5694,32386,23628,29322,6.82702402272587,17.5816710924474,90.5391218427716,72.9574507503242,,328,38,1883,1921,2211,290,15.096304008329,5.93157537207435,6.82702402272587,0.89544865065152,,,,,,,,,,,,,,,2178002.14627075,5493.56742115655
633,T-12,633,633,,2178134,499150,492005,2067,0,586235,303508,295169,993222,1184912,22.9164045921876,22.5883715143329,0.0948977427467732,0,26.9145516299732,13.9343125813196,13.5514619394399,45.5996738492673,54.4003261507327,,499150,492005,2178134,297236,789241,22.9164045921876,22.5883715143329,36.2347311965196,13.6463596821867,,70809,71237,428341,499578,499150,-428,-0.0856723074274688,22.9360544392586,22.9164045921876,-0.0196498470710011,,,,,,,,,,,,,,,2178001.95578003,5493.56718096426
635,AE-29,635,635,,2178136,657815,723127,0,0,462820,276131,58243,1380942,797194,30.2008230891,33.1993502701392,0,0,21.248443623355,12.6773993910389,2.67398362636676,63.4001733592393,36.5998266407607,,657815,723127,2178136,58243,781370,30.2008230891,33.1993502701392,35.873333896506,2.67398362636676,,89648,79318,568167,647485,657815,10330,1.59540375452713,29.7265643651269,30.2008230891,0.474258723973097,,,,,,,,,,,,,,,2178002.40646362,5493.56774926844
637,AF-10,637,637,,2178134,781530,721732,3512,0,411437,204622,55301,1506774,671360,35.8807125732393,33.135335107941,0.161238932039994,0,18.8894255358027,9.39437151249648,2.53891633848055,69.1772866132203,30.8227133867797,,781530,721732,2178134,58813,780545,35.8807125732393,33.135335107941,35.8354903784616,2.70015527052055,,76552,102615,704978,807593,781530,-26063,-3.22724441643253,37.0772872559723,35.8807125732393,-1.196574682733,,,,,,,,,,,,,,,2178001.43560791,5493.56652482971
639,P-47,639,639,,2178133,476342,761394,0,0,438601,321332,180464,1237736,940397,21.8692797914544,34.9562675924748,0,0,20.1365573176661,14.7526344809982,8.28526081740647,56.8255473839293,43.1744526160707,,476342,761394,2178133,180464,941858,21.8692797914544,34.9562675924748,43.2415284098813,8.28526081740647,,74539,72012,401803,473815,476342,2527,0.533330519295506,21.7532630009279,21.8692797914544,0.116016790526498,,,,,,,,,,,,,,,2178001.95584106,5493.56718099677
641,AG-15,641,641,,2178133,695980,776599,3415,0,393259,262558,46322,1475994,702139,31.9530533718556,35.6543425034192,0.156785650830321,0,18.0548662547237,12.0542684950827,2.12668372408847,67.7641815261052,32.2358184738948,,695980,776599,2178133,49737,826336,31.9530533718556,35.6543425034192,37.937811878338,2.28346937491879,,85421,74733,610559,685292,695980,10688,1.55962713704523,31.4623579000915,31.9530533718556,0.490695471764099,,,,,,,,,,,,,,,2178001.9559021,5493.5671809995
645,N-11,645,645,,2178133,824844,690891,0,0,361447,148117,152834,1515735,662398,37.8693128472871,31.7194129100473,0,0,16.5943493808688,6.80018162343622,7.01674323836056,69.5887257573344,30.4112742426656,,824844,690891,2178133,152834,843725,37.8693128472871,31.7194129100473,38.7361561484078,7.01674323836056,,77417,75053,747427,822480,824844,2364,0.287423402392763,37.760779529992,37.8693128472871,0.108533317295098,,,,,,,,,,,,,,,2178002.40652466,5493.56774923703
647,V-26,647,647,,2178134,413350,224281,23284,0,771973,449196,296050,660915,1517219,18.9772530064725,10.2969330628878,1.06898840934488,0,35.4419425067512,20.6229736095208,13.5919094050228,30.3431744787052,69.6568255212948,,413350,224281,2178134,319334,543615,18.9772530064725,10.2969330628878,24.9578308772555,14.6608978143677,,64311,33784,349039,382823,413350,30527,7.97418127959919,17.575732255224,18.9772530064725,1.4015207512485,,,,,,,,,,,,,,,2178002.14627075,5493.56742114169
649,AC-8,649,649,,2178132,882733,767161,4232,0,321025,179160,23821,1654126,524006,40.5270663118672,35.22105180035,0.194294927947434,0,14.7385466078273,8.22539680790696,1.09364354410109,75.9424130401647,24.0575869598353,,882733,767161,2178132,28053,795214,40.5270663118672,35.22105180035,36.5089902723985,1.28793847204853,,81059,91380,801674,893054,882733,-10321,-1.15569719188313,41.000912708688,40.5270663118672,-0.473846396820797,,,,,,,,,,,,,,,2178002.40643311,5493.56774923659
650,P-36,650,650,,2178133,945313,393565,2,332680,82939,109899,313735,1671560,506573,43.4001504958604,18.0689149836121,9.18217574408909e-05,15.2736311327178,3.80780237019502,5.04555966049823,14.403849535359,76.7427884339478,23.2572115660522,,945313,393565,1845453,313737,707302,51.2239000397192,21.3262001253893,38.3267414558919,17.0005413305026,,54124,105315,891189,996504,945313,-51191,-5.13705915881923,53.9977989144129,51.2239000397192,-2.7738988746937,,,,,,,,,,,,,,,2178001.95585632,5493.56718099692
651,AD-36,651,651,,2178134,538323,522876,0,0,432556,276140,408239,1061199,1116935,24.7148706186121,24.0056856006104,0,0,19.8590169383518,12.6778242293633,18.7426026130624,48.7205562192225,51.2794437807775,,538323,522876,2178134,408239,931115,24.7148706186121,24.0056856006104,42.7482882136728,18.7426026130624,,56199,85380,482124,567504,538323,-29181,-5.14199018861541,26.054595355474,24.7148706186121,-1.3397247368619,,,,,,,,,,,,,,,2178001.43554688,5493.56652480493
653,Q-36,653,653,,2178133,142187,277419,69773,368602,12074,108145,1199933,857981,1320152,6.52793011262398,12.7365500637473,3.20333974096164,16.9228417181136,0.554327949670658,4.96503197922257,55.0899784356603,39.3906616354465,60.6093383645535,,142187,277419,1809531,1269706,1547125,7.85767140767414,15.3309890794908,85.4986734131662,70.1676843336754,,17564,12459,124623,137082,142187,5105,3.72404837980187,7.57555410766657,7.85767140767414,0.282117300007569,,,,,,,,,,,,,,,2178001.43554688,5493.56652481795
656,Z-4,656,656,,2178133,620021,734031,0,0,198137,424111,201833,1354052,824081,28.4657089351293,33.7000082180473,0,0,9.0966437770329,19.4713086850068,9.26633038478366,62.1657171531766,37.8342828468234,,620021,734031,2178133,201833,935864,28.4657089351293,33.7000082180473,42.966338602831,9.26633038478366,,52839,127834,567182,695016,620021,-74995,-10.7903990699495,31.9087952847691,28.4657089351293,-3.4430863496398,,,,,,,,,,,,,,,2178001.43557739,5493.56652482299
657,R-6,657,657,,2178134,1309216,488431,3775,0,232155,96037,48520,1801422,376712,60.1072293991095,22.4242861091191,0.173313487599936,0,10.6584351559638,4.40914103540003,2.22759481280766,82.7048289958285,17.2951710041715,,1309216,488431,2178134,52295,540726,60.1072293991095,22.4242861091191,24.8251944095267,2.4009083004076,,65468,110005,1243748,1353753,1309216,-44537,-3.28989113966876,62.1519612659276,60.1072293991095,-2.0447318668181,,,,,,,,,,,,,,,2178001.95584106,5493.56718096703
658,AA-16,658,658,,2177218,564531,576986,0,0,565916,353327,116458,1141517,1035701,25.9290066497705,26.5010669579252,0,0,25.992619939758,16.2283703331499,5.3489361193964,52.4300736076957,47.5699263923043,,564531,576986,2177218,116458,693444,25.9290066497705,26.5010669579252,31.8500030773216,5.3489361193964,,69679,73241,494852,568093,564531,-3562,-0.627010014205421,26.0926099269802,25.9290066497705,-0.163603277209699,,,,,,,,,,,,,,,2178002.40640259,5493.56774920755
659,Q-5,659,659,,2178132,966289,466041,0,410867,170627,53050,111258,1843197,334935,44.3631974554343,21.3963616530128,0,18.863273667528,7.83363909992599,2.4355732343127,5.10795488978629,84.622832775975,15.377167224025,,966289,466041,1767265,111258,577299,54.6770857794388,26.370748020246,32.6662385097877,6.29549048954175,,53628,100951,912661,1013612,966289,-47323,-4.66874898876493,57.3548392572704,54.6770857794388,-2.6777534778316,,,,,,,,,,,,,,,2178001.43557739,5493.56652481624
660,V-44,660,660,,2177217,68567,207696,30764,874924,119415,25973,849878,1181951,995266,3.14929563750421,9.53951765028474,1.41299649965989,40.1854293807186,5.48475416093113,1.19294493842368,39.0350617324777,54.2872391681674,45.7127608318326,,68567,207696,1302293,880642,1088338,5.265097792893,15.9484847111979,83.5709014791602,67.6224167679624,,7954,11899,60613,72512,68567,-3945,-5.44047881729921,5.56802501434009,5.265097792893,-0.30292722144709,,,,,,,,,,,,,,,2178001.69566345,5493.56685289529
662,AF-48,662,662,,2178134,508693,954261,0,0,376926,194059,144195,1462954,715180,23.3545319066687,43.810940924663,0,0,17.3049959277069,8.90941512322015,6.62011611774115,67.1654728313318,32.8345271686682,,508693,954261,2178134,144195,1098456,23.3545319066687,43.810940924663,50.4310570424042,6.62011611774115,,55073,63994,453620,517614,508693,-8921,-1.72348506802366,23.7641026676963,23.3545319066687,-0.409570761027599,,,,,,,,,,,,,,,2178001.88615417,5493.56709309341
663,P-52,663,663,,2113586,562649,854995,0,0,314180,271947,109815,1417644,695942,26.6205870023742,40.4523402407094,0,0,14.864784304968,12.8666162625983,5.19567218935023,67.0729272430836,32.9270727569164,,562649,854995,2113586,109815,964810,26.6205870023742,40.4523402407094,45.6480124300596,5.19567218935023,,70378,90813,492271,583084,562649,-20435,-3.5046408407708,27.5874272445029,26.6205870023742,-0.966840242128701,,,,,,,,,,,,,,,2113459.13562012,5390.28298656114
664,Q-42,664,664,,2178134,1136063,1014958,9735,0,2390,2300,12688,2160756,17378,52.1576266657607,46.5975922509818,0.446942199148445,0,0.109726949765258,0.105594972577445,0.582516961766356,99.2021611158909,0.797838884109059,,1136063,1014958,2178134,22423,1037381,52.1576266657607,46.5975922509818,47.6270514118966,1.0294591609148,,38114,164554,1097949,1262503,1136063,-126440,-10.0150257068696,57.9625955060616,52.1576266657607,-5.80496884030089,,,,,,,,,,,,,,,2178001.88613892,5493.56709306538
665,W-40,665,665,,2178134,10726,43533,0,0,621246,170279,1332350,54259,2123875,0.492439859072031,1.99863736574517,0,0,28.5219366668901,7.81765492848466,61.169331179808,2.49107722481721,97.5089227751828,,10726,43533,2178134,1332350,1375883,0.492439859072031,1.99863736574517,63.1679685455532,61.169331179808,,1862,4192,8864,13056,10726,-2330,-17.8462009803922,0.599412157378747,0.492439859072031,-0.106972298306716,,,,,,,,,,,,,,,2178002.14627075,5493.56742114361
668,Y-35,668,668,,2178135,40822,89219,0,0,617780,346082,1084232,130041,2048094,1.8741721702282,4.09611892743104,0,0,28.3627966126985,15.888914139849,49.7779981497933,5.97029109765924,94.0297089023408,,40822,89219,2178135,1084232,1173451,1.8741721702282,4.09611892743104,53.8741170772243,49.7779981497933,,7315,2987,33507,36494,40822,4328,11.8594837507535,1.67547006957787,1.8741721702282,0.19870210065033,,,,,,,,,,,,,,,2178002.40640259,5493.56774922762
669,K-20,669,669,,2178135,648498,698701,0,0,427709,250864,152363,1347199,830936,29.7730856902809,32.0779474183189,0,0,19.6364779960838,11.5173761038687,6.99511279144773,61.8510331085998,38.1489668914002,,648498,698701,2178135,152363,851064,29.7730856902809,32.0779474183189,39.0730602097666,6.99511279144773,,84274,82031,564224,646255,648498,2243,0.347076618362721,29.6701076838672,29.7730856902809,0.1029780064137,,,,,,,,,,,,,,,2178001.69561768,5493.5668529065
672,Y-42,672,672,,2178134,53074,75200,0,0,151573,96198,1802089,128274,2049860,2.436672858511,3.45249649470602,0,0,6.95884642542653,4.41653268348045,82.735451537876,5.88916935321702,94.110830646783,,53074,75200,2178134,1802089,1877289,2.436672858511,3.45249649470602,86.187948032582,82.735451537876,,4199,8411,48875,57286,53074,-4212,-7.3525817826345,2.63004939090065,2.436672858511,-0.19337653238965,,,,,,,,,,,,,,,2178002.40641785,5493.56774922311
673,AF-26,673,673,,2178133,894845,509445,1678,0,402063,249220,120882,1405968,772165,41.083120268597,23.3890676097373,0.0770384544929075,0,18.4590656309785,11.4419091947094,5.54979884148489,64.5492263328272,35.4507736671728,,894845,509445,2178133,122560,632005,41.083120268597,23.3890676097373,29.0159049057151,5.62683729597779,,81925,115720,812920,928640,894845,-33795,-3.6391927980703,42.6346784149545,41.083120268597,-1.5515581463575,,,,,,,,,,,,,,,2178001.88613892,5493.56709305493
674,AH-16,674,674,,2177216,654220,783974,0,0,426628,263145,49249,1438194,739022,30.0484655633616,36.008094741174,0,0,19.595115964608,12.0863065492813,2.262017181575,66.0565603045357,33.9434396954643,,654220,783974,2177216,49249,833223,30.0484655633616,36.008094741174,38.2701119227491,2.262017181575,,84344,69265,569876,639141,654220,15079,2.35926031971036,29.3558838443223,30.0484655633616,0.6925817190393,,,,,,,,,,,,,,,2178001.8861084,5493.56709308166
676,AF-34,676,676,,2178133,322658,372229,0,952081,253191,167365,110609,1646968,531165,14.8135123061815,17.0893604752327,0,43.7108753230404,11.6242212941083,7.68387421704735,5.07815638438975,75.6137481044546,24.3862518955454,,322658,372229,1226052,110609,482838,26.3168283237579,30.3599684189578,39.3815270477924,9.02155862883467,,49995,39524,272663,312187,322658,10471,3.35407944597309,25.4627862439766,26.3168283237579,0.854042079781301,,,,,,,,,,,,,,,2178001.43554688,5493.56652481049
677,X-49,677,677,,2178132,110564,506461,15998,0,177526,327144,1040439,633023,1545109,5.07609272532611,23.2520802228699,0.73448257497709,0,8.15037839763614,15.0194754036945,47.7674906754962,29.0626555231731,70.9373444768269,,110564,506461,2178132,1056437,1562898,5.07609272532611,23.2520802228699,71.7540534733432,48.5019732504733,,18408,15473,92156,107629,110564,2935,2.72696020589246,4.94134423441738,5.07609272532611,0.134748490908731,,,,,,,,,,,,,,,2178001.69569397,5493.56685291399
679,W-37,679,679,,2177218,32171,117727,0,11497,478061,271124,1266638,161395,2015823,1.47761960446772,5.40722150928387,0,0.528059202156146,21.9574245665799,12.4527722993288,58.1769028181836,7.41290031590773,92.5870996840923,,32171,117727,2165721,1266638,1384365,1.48546373240136,5.43592641896163,63.9216685805789,58.4857421616173,,5143,2705,27028,29733,32171,2438,8.19964349376114,1.37289152203816,1.48546373240136,0.1125722103632,,,,,,,,,,,,,,,2178001.69570923,5493.56685289447
681,AB-18,681,681,,2178133,409809,279929,2057,0,765927,344157,376254,691795,1486338,18.814691297547,12.8517863693356,0.0944386775279563,0,35.1643816057146,15.8005502877923,17.2741517620825,31.7609163444106,68.2390836555894,,409809,279929,2178133,378311,658240,18.814691297547,12.8517863693356,30.220376808946,17.3685904396104,,43024,60131,366785,426916,409809,-17107,-4.00711146923517,19.6000886998177,18.814691297547,-0.7853974022707,,,,,,,,,,,,,,,2178001.88613892,5493.56709309174
682,R-23,682,682,,2177218,696691,415229,1614,0,522819,298271,242594,1113534,1063684,31.9991383499493,19.0715399192915,0.0741312996677411,0,24.0131672620748,13.699638713257,11.1423844557596,51.1448095689086,48.8551904310914,,696691,415229,2177218,244208,659437,31.9991383499493,19.0715399192915,30.2880556747188,11.2165157554273,,78336,82555,618355,700910,696691,-4219,-0.601931774407556,32.1929177510015,31.9991383499493,-0.193779401052204,,,,,,,,,,,,,,,2178001.95581055,5493.56718098231
684,R-47,684,684,,2178132,991252,455480,0,775,261288,165811,303526,1447507,730625,45.5092712471053,20.9114966402404,0,0.0355809473438708,11.9959671865617,7.61253220649621,13.9351517722526,66.4563488346895,33.5436511653105,,991252,455480,2177357,303526,759006,45.5254696404862,20.9189397971945,34.8590515932849,13.9401117960904,,50093,132548,941159,1073707,991252,-82455,-7.67946935243972,49.3124003091822,45.5254696404862,-3.786930668696,,,,,,,,,,,,,,,2178001.95582581,5493.56718098117
686,W-49,686,686,,2178133,1084361,591035,0,0,21190,416788,64759,1675396,502737,49.7839663601809,27.1349362045385,0,0,0.972851520086239,19.135103320137,2.97314259505733,76.9189025647194,23.0810974352806,,1084361,591035,2178133,64759,655794,49.7839663601809,27.1349362045385,30.1080787995958,2.97314259505733,,50215,112195,1034146,1146341,1084361,-61980,-5.40676814316159,52.6295226232741,49.7839663601809,-2.8455562630932,,,,,,,,,,,,,,,2178001.69570923,5493.56685289075
688,O-49,688,688,,2178134,630279,818722,0,0,373966,248210,106957,1449001,729133,28.9366494439736,37.5882291906742,0,0,17.1690997890855,11.395533975412,4.91048760085468,66.5248786346478,33.4751213653522,,630279,818722,2178134,106957,925679,28.9366494439736,37.5882291906742,42.4987167915289,4.91048760085468,,83756,72641,546523,619164,630279,11115,1.79516250944822,28.4263502612787,28.9366494439736,0.510299182694901,,,,,,,,,,,,,,,2178001.43551636,5493.56652478752
690,M-38,690,690,,2178135,472400,798934,143,0,371467,243046,292145,1271477,906658,21.6882791929793,36.6797282996692,0.00656524962869611,0,17.054360726034,11.1584451836089,13.4126213480799,58.3745727422772,41.6254272577228,,472400,798934,2178135,292288,1091222,21.6882791929793,36.6797282996692,50.0989148973778,13.4191865977086,,64227,83251,408173,491424,472400,-19024,-3.87119880184932,22.5616869477787,21.6882791929793,-0.873407754799398,,,,,,,,,,,,,,,2178001.88615417,5493.56709307529
691,Y-51,691,691,,501494,53339,132528,0,0,138272,22292,155063,185867,315627,10.6360195735143,26.4266372080224,0,0,27.5720148197187,4.44511798745349,30.9202104112911,37.0626567815368,62.9373432184632,,53339,132528,501494,155063,287591,10.6360195735143,26.4266372080224,57.3468476193135,30.9202104112911,,8927,9540,44412,53952,53339,-613,-1.13619513641756,10.7582543360439,10.6360195735143,-0.122234762529599,,,,,,,,,,,,,,,501938.202896118,3126.63909768788
692,AG-37,692,692,,2177218,193572,50706,0,1907169,5582,17513,2676,2151447,25771,8.89079550141511,2.32893536614156,0,87.5966026369431,0.25638222722759,0.804375124585595,0.122909143687035,98.8163335044998,1.18366649550022,,193572,50706,270049,2676,53382,71.680324681817,18.7765923961948,19.76752367163,0.990931275435199,,8736,20992,184836,205828,193572,-12256,-5.95448627008959,76.2187602990568,71.680324681817,-4.5384356172398,,,,,,,,,,,,,,,2178001.95581055,5493.56718100358
693,AI-44,693,693,,2177219,561129,719480,0,0,440872,254321,201417,1280609,896610,25.7727403628206,33.0458258907349,0,0,20.2493180520655,11.6810022326647,9.25111346171423,58.8185662535556,41.1814337464444,,561129,719480,2177219,201417,920897,25.7727403628206,33.0458258907349,42.2969393524492,9.25111346171423,,75985,75416,485144,560560,561129,569,0.101505637219923,25.74660610623,25.7727403628206,0.0261342565905984,,,,,,,,,,,,,,,2178002.40643311,5493.56774924779
696,K-23,696,696,,2177217,489963,713055,0,0,391423,408743,174033,1203018,974199,22.5040958250831,32.750754747919,0,0,17.9781344716673,18.7736454381901,7.99336951714046,55.2548505730021,44.7451494269979,,489963,713055,2177217,174033,887088,22.5040958250831,32.750754747919,40.7441242650595,7.99336951714046,,75034,57708,414929,472637,489963,17326,3.66581541436663,21.708309277394,22.5040958250831,0.795786547689097,,,,,,,,,,,,,,,2178002.14624023,5493.56742114221
