OBJECTID,GB_KEY,GSI_KEY,PROJECT NAME,DEPARTMENT,PURPOSE,FUNDER,INSTALL YEAR,SEWER CLASSIFICATION CODE,CSO BASIN KEY,CSO BASIN NAME,CREEK WATERSHED KEY,CREEK WATERSHED NAME,SOURCE TYPE,SOURCE ID,BEST MANAGED PRACTICE,NUMBER OF BMPS,INFILTRATION SQ FT,IMPERVIOUS MANAGED SQ FT,AVG ANNUAL RUNOFF VOL MANAGED CB FT,AVG ANNUAL RUNOFF VOL MANAGED GLN,GlobalID,x,y
394941,4694,2486,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,5511600130,CRG,,,1439,1952,14599,744f8e74-bd3b-442b-83f7-d9fde2eae679,1268980.95211221,253500.882871628
394942,4695,2487,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9550201700,CST,,,513,269,2015,eeb916a9-b52f-4ed3-b105-ec7a3765dfba,1271687.97886699,247102.838897079
394943,4696,2488,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6430500196,CST,,,495,260,1944,84bacceb-8301-4f62-b915-653771b58fbe,1266127.8420293,254993.187961161
394944,4697,2489,KING COUNTY,SPU,RW,KC,2017,C,,Montlake,,,PIN,9828200560,CST,,,974,511,3825,a1db754f-91ee-4e2e-bcc7-ce7447e574da,1278737.80204222,228044.440989554
394945,4698,2490,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2061100225,RGN,,,1495,785,5871,eb357f09-1688-4b34-adf6-794ef2ab5fdb,1273139.52286848,255206.696057379
394946,4699,2491,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6814100306,CST,,,1512,0,0,7f718eb3-f386-4b89-b440-6e93ffbadc0d,1272488.32504381,253533.488119662
394947,4700,2492,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,1912100205,CST,,,1272,668,4995,12e800f7-9037-45a2-b37c-a273d789995a,1274250.72402161,237199.557862937
394948,4701,2493,KING COUNTY,SPU,RW,KC,2017,S,,South Park,,,PIN,7883601540,CST,,,659,346,2588,4cd49898-de58-4a0b-ab50-f3615f3cccd8,1271509.82993881,194811.579963535
394949,4702,2494,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2218000200,CRG,,,1160,2387,17857,f301520b-e55d-4922-bd53-3196dc8be97c,1277540.79589699,247928.623025924
394950,4703,2495,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6813600730,CRG,,,1932,2109,15775,49d04772-014d-41d0-b36f-d5f24b6a529a,1271691.178995,254700.572088853
394951,4704,2496,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9523102715,CST,,,1025,538,4025,b8769c3d-5dcf-4728-8ade-799c9905bf0d,1266313.6618695,249696.413107738
394952,4705,2497,KING COUNTY,SPU,RW,KC,2017,P,,Highland Park,,,PIN,2115200135,CST,,,1444,758,5671,eab04aa0-9540-4247-8343-39ca6279d678,1266035.98001321,198970.150079787
394953,4706,2498,KING COUNTY,SPU,RW,KC,2017,P,,Highland Park,,,PIN,7972600885,RGN,,,1837,3781,28278,4a5e46a6-1cd0-4c0d-8b60-1c0e43cad103,1265843.875053,196828.203261599
394954,4707,2499,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,1189001010,CRG,,,1568,3227,24138,58149f84-50fe-42f0-aef6-18f46931dcc1,1279023.82309851,226370.530011848
394955,4708,2500,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3797001530,CST,,,1103,579,4330,3b2cf943-887a-41b7-b6ae-ee9ba11807a1,1267243.44900644,253526.755895659
394956,4709,2501,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3226049035,CST,,,1066,559,4184,38c85c6a-d8c7-4ea4-a8dc-89262e40f567,1273478.43294883,256595.172986791
394957,4710,2502,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9547200450,RGN,,,1787,3678,27509,ab882ef5-28ad-4254-8c51-582925b7fdd7,1276633.57100005,250401.688948452
394958,4711,2503,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,9209900095,CST,,,1234,648,4845,fcd7d2d0-8d7c-4aa8-96bd-dd1798dd676f,1280672.33388419,231230.650848821
394959,4712,2504,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,1923300125,RGN,,,877,1805,13500,1d4143e6-7c90-4d0a-b80e-c51b911b2252,1266353.65290953,254190.799160331
394960,4713,2505,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9551202645,RGN,,,1463,3009,22506,ac1ee9b5-2518-46c3-b08c-77a20606e81e,1270474.52094574,247833.275121823
394961,4714,2506,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,4083800805,RGN,,,1120,0,0,a72fb234-814a-44e7-aa01-cd1a4e5c83e4,1269625.48792088,245743.851183683
394962,4715,2507,KING COUNTY,SPU,RW,KC,2017,P,,Montlake,,,PIN,5318101990,CST,,,1119,587,4394,c67574f7-83d9-4c74-bd97-10a7efc42533,1282876.52601445,235600.633893296
394963,4716,2508,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,6840700120,RGN,,,1368,2815,21059,0318d0bd-6b01-471a-a8d8-de56a6dc7ce1,1279010.51506649,225800.172891259
394964,4717,2509,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,7217401236,CST,,,972,510,3817,3797f1fe-5111-4589-a598-07accd5761bc,1278836.60101831,226247.018075719
394965,4718,2510,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3359500571,CST,,,721,379,2831,5e33f52d-483e-4f81-887e-7ba43a98928a,1273156.33189249,249914.187955961
394966,4719,2511,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6884800160,CST,,,1675,879,6576,f17f0f85-0733-4d65-bdb3-6966f225b51c,1275997.5109034,254367.044856519
394967,4720,2512,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,1814800720,CST,,,588,309,2309,e015cc0b-09d4-495f-94b2-b50d0ee2b37a,1267080.32503827,250985.14712505
394968,4721,2513,KING COUNTY,SPU,RW,KC,2017,S,,Green Lake,,,PIN,3047700220,RGN,,,754,1552,11607,0179b1e1-a755-470e-971b-4df6ac9a25f8,1270174.07998544,255892.678970084
394969,4722,2514,KING COUNTY,SPU,RW,KC,2017,P,,Barton,,,PIN,4322500200,CST,,,1758,923,6904,7b4ec2f1-026f-4da3-a02f-1180603eddab,1255596.65014651,198857.910143673
394970,4723,2515,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9137100020,RGN,,,4650,9570,71581,03a838fe-64f4-478a-8138-21f1c8222dc4,1274662.56114204,252584.638966694
394971,4724,2517,KING COUNTY,SPU,RW,KC,2017,S,,South Park,,,PIN,7883601085,CST,,,1573,826,6176,c03a555a-ee1b-47b5-90f1-997956cfe7ef,1271144.01009843,195393.69990012
394972,4725,2518,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,1336800250,RGN,,,1467,3019,22583,317badad-8503-48be-8f61-ac6d9112c130,1275894.5389993,232082.432929695
394973,4726,2519,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,6840701225,CST,,,790,415,3102,bd44a861-16cd-4ab0-8e2d-91e3f4062c2b,1278829.70898631,224503.892953932
394974,4727,2520,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2708100440,RGN,,,1390,2861,21397,0b14f87a-8b20-4fdc-82b0-fbfabf5cd477,1266715.2358219,252731.38802284
394975,4728,2521,KING COUNTY,SPU,RW,KC,2017,S,,Green Lake,,,PIN,6046401150,CRG,,,2004,0,0,6da1163e-439b-4523-8d51-e52548857834,1267387.76894259,255649.406137824
394976,4729,2522,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3362400650,RGN,,,480,988,7389,7cca4236-891a-44f2-b10e-57da310406f5,1267520.54295872,252442.758006543
394977,4730,2523,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,9828201990,CST,,,651,342,2556,39158cb0-317f-4bab-8209-5a51916e3ffe,1280050.39487556,228534.240862057
394978,4731,2524,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,0438000095,CST,,,2077,1090,8156,fc74ffa8-e5aa-4fea-8a6b-d553c101b13b,1279813.60300331,253971.685112104
394979,4732,2525,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,9209900560,CST,,,2183,1146,8573,9546ebc9-0482-4f59-946a-a9168986b8c8,1280627.16210815,230116.074975684
394980,4733,2526,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,9209900590,CST,,,1249,656,4906,33989bdc-57f3-4f07-a29f-a2886eb30df9,1280478.308028,230262.481887832
394981,4734,2527,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,9209900580,CST,,,2862,1503,11239,895d3233-77f2-46ad-9559-c94977256eaa,1280477.79295599,230192.188063756
394982,4735,2528,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,3043200006,CST,,,1040,546,4084,6afda50c-19e0-4805-811f-5060c291435b,1276944.82988037,229149.431902692
394983,4736,2529,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,1338800875,CRG,,,1955,1026,7677,6abc899d-3f58-47d3-9d72-f99f43b7a609,1277044.87493648,231755.699041367
394984,4737,2530,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3856902785,CST,,,996,523,3911,c6191880-bb11-4b11-850a-7051c2d88d89,1272621.75685194,248199.311154202
394985,4738,2531,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3856901665,CST,,,884,464,3471,5a18a25b-7816-408d-95ec-d749c2a7d9b0,1271920.34091523,248457.573106468
394986,4739,2532,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6815100255,CST,,,1567,823,6154,b5b4eb26-90ea-4864-8df1-3959b95b6c5b,1271795.8788991,253543.873911679
394987,4740,2533,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9523102801,CST,,,1013,532,3976,dc4e2a95-b8cb-4e95-83f4-003e9d95feb9,1266367.90090954,249556.360947594
394988,4741,2534,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,3814400045,CST,,,1094,574,4294,81223423-346f-4fb0-bbe3-b655a0492841,1280128.13817163,225804.91989927
394989,4742,2535,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,3359500405,CRG,,,1476,2394,17908,76459c8b-d615-4c44-a7ea-e90f818dd22c,1273152.47589248,249355.722867385
394990,4743,2536,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2464400730,RGN,,,5395,11103,83050,64471d3f-9aca-4220-be58-adc03bb5abb8,1274629.92703,253637.392119765
394991,4744,2537,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,7217401235,RGN,,,698,0,0,6e13dda0-9b56-4fdf-ba43-c8fadde3f2d0,1278833.45996231,226209.954843685
394992,4745,2538,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,8604900295,CST,,,1364,716,5356,9379f0b2-4165-4515-a07f-be91dca3fbdb,1275423.97695082,254566.908984721
394993,4746,2539,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9136101185,CST,,,1222,642,4799,564cbeca-11dd-447e-a0cd-961b4d5fb954,1270594.17099386,247055.645105034
394994,4747,2540,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,2883201505,CST,,,1165,611,4573,56d91c77-9345-4644-868b-784822ea249e,1272018.23998733,253174.563959301
394995,4748,2541,KING COUNTY,SPU,RW,KC,2017,C,,South Park,,,PIN,7883604215,CST,,,1215,638,4771,2c468226-d949-4d0f-869b-665856b68aa9,1272935.37496427,195651.171836391
394996,4749,2542,KING COUNTY,SPU,RW,KC,2017,C,,South Park,,,PIN,7327900050,CST,,,890,467,3495,1652da48-eda5-4791-85be-779ad0de2f27,1273225.66014856,196691.290173456
394997,4750,2543,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,6840700105,CST,,,695,366,2739,7f088b69-d448-4ca3-bb8d-ec7a9319ae85,1278873.85586636,225896.317019358
394998,4751,2544,KING COUNTY,SPU,RW,KC,2017,P,,Central District,,,PIN,1211000290,RGN,,,835,1718,12854,a0145d29-92ed-44ca-83d3-a9745dcc05c6,1279355.64690684,224876.154074311
394999,4752,2545,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,1814801320,RGN,,,1896,3902,29187,dd5fb900-9fec-40fb-ad93-4084f09d9751,1267134.83607833,250668.934132725
395000,4753,2546,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,1338800160,CST,,,3230,1696,12684,46b68951-46ad-4e07-8f85-b39c758e69de,1277238.88703267,232722.970018357
395001,4754,2547,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,7177800235,RGN,,,1088,2239,16748,a12dbece-25a5-4f3c-970a-fa154784dab8,1278780.00601025,252063.813942149
395002,4755,2548,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,3204300920,CST,,,1152,605,4524,c9662697-ae5f-46e9-930b-26973b911d09,1278971.41932245,233589.921699241
395003,4756,2549,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,8938100095,RGN,,,2085,4291,32096,991ca2c0-4627-4796-bb3b-88b15d2350ba,1279694.03404319,250957.303989023
395004,4757,2550,KING COUNTY,SPU,RW,KC,2017,C,,South Park,,,PIN,7883602980,CST,,,1245,654,4889,d395f6c8-dd9f-4bb6-913c-dab14791e982,1272103.64011542,195855.710140601
395005,4758,2551,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,0425049061,RGN,,,1262,2597,19427,cfff5303-9d38-4b58-b204-b09f6ffd7bdf,1279586.03685908,250458.994932517
395006,4759,2552,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,6814600015,RGN,,,646,1329,9944,40e45497-73c4-42e9-9efd-9651b2dbbc1c,1276126.88005553,251620.482101709
395007,4760,2553,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9550201840,CRG,,,2491,5126,38346,c0f017ef-addc-4f23-9c46-65d46b2c6a5d,1271214.86693051,247057.010929033
395008,4761,2554,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,5015001420,RGN,,,1182,2433,18196,730105a3-6664-46d2-988c-356869ccf70a,1279390.32498688,231549.046881154
395009,4762,2555,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9551202335,CST,,,780,410,3063,53c3fe6b-9d5d-4076-a9bb-7071e07bb0b1,1270216.96996948,247768.107953757
395010,4763,2556,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,9547200180,RGN,,,1000,2058,15394,b34e5b2a-f422-4078-9897-5b92056b8928,1276370.92715979,250459.334836513
395011,4764,2557,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9468200086,CST,,,779,409,3060,83e64b6a-6656-495d-9b2a-852e51e67893,1265829.36689299,251437.513013512
395012,4765,2558,KING COUNTY,SPU,RW,KC,2018,P,,Montlake,,,PIN,9818700675,CST,,,996,523,3911,63bf3c02-743b-43d4-a1a7-376fa4b8a3e5,1279080.58085856,224598.065050036
395013,4767,2559,KING COUNTY,SPU,RW,KC,2018,P,,Highland Park,,,PIN,7750500330,CRG,,,2012,2516,18818,f43c43b5-8e1f-4aa5-9446-88c1631c365c,1266430.4001096,194085.179898784
395014,4766,2559,KING COUNTY,SPU,RW,KC,2018,P,,Highland Park,,,PIN,7750500330,CST,,,773,406,3037,82bef078-39f4-4e6a-9539-70659c2e32ba,1266430.4001096,194085.179898784
395015,4769,2560,KING COUNTY,SPU,RW,KC,2018,P,,Green Lake,,,PIN,7750500330,CRG,,,2012,2516,18818,300eed20-bd9d-4936-a366-131c72321a3a,1266430.4001096,194085.179898784
395016,4768,2560,KING COUNTY,SPU,RW,KC,2018,P,,Green Lake,,,PIN,7750500330,CST,,,773,406,3037,ae66b480-bbbf-4cbb-b86b-5e72c90f825e,1266430.4001096,194085.179898784
395017,4770,2561,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,0525049079,CST,,,1246,654,4893,f0b35eaf-7e6a-4781-83dc-9e1fbcf51030,1275822.36594322,250905.354932964
395018,4771,2562,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,3856900305,CRG,,,2026,4156,31088,e2b4d1d2-e7fe-4e9b-8bdc-d53d6f91cd58,1272560.46001989,248728.188018739
395019,4772,2563,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,4232400920,RGN,,,1443,2970,22213,5a4d5a37-e7b6-43f9-82e1-65d9d49abee7,1276349.11090377,230647.283936232
395020,4773,2564,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,5101401009,CST,,,581,305,2280,d09d6cf9-7f25-4482-aba0-24d876f2fad0,1276819.12408824,255813.855930001
395021,4774,2565,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,1994200395,CST,,,683,359,2682,aa9af5ad-9db4-4779-9d3b-0906ec20ff74,1270815.38085009,254407.953912556
395022,4775,2566,KING COUNTY,SPU,RW,KC,2017,C,,Green Lake,,,PIN,8091100055,CST,,,920,483,3612,c20c31f2-627b-4e95-a60b-9ba81267ae00,1279736.97689123,247130.539953098
395023,4776,2567,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,8712100840,CST,,,1035,543,4064,b6a4cb9c-f934-4f22-9f04-6963243cb4d0,1278650.37701812,235828.863141537
395024,4777,2568,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,3856902725,CST,,,597,313,2344,5cf3a00b-797e-4727-b78c-9e38910e8908,1272709.80293204,248222.443954229
395025,4778,2569,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,7174800050,CST,,,1573,826,6175,82345136-f9e3-44e8-b633-7c44e26a5dab,1277749.1638972,246514.541872472
395026,4779,2570,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,8615800730,RGN,,,940,1935,14470,5b434bff-3057-44b0-9fbc-401fe15b749d,1277409.54712886,247699.639921695
395027,4781,2571,KING COUNTY,SPU,RW,KC,2018,S,,Green Lake,,,PIN,1997200135,RGN,,,546,1124,8405,3109f27c-59a9-45a2-a3a6-df91f3a355e6,1270008.53995328,256655.398906857
395028,4780,2571,KING COUNTY,SPU,RW,KC,2018,S,,Green Lake,,,PIN,1997200135,CRG,,,1426,2933,21936,6f00c14b-9f16-44e6-8167-18604da35e75,1270008.53995328,256655.398906857
395029,4782,2572,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9287800145,CST,,,1546,812,6071,be408179-a79c-4fb0-9593-4cf1e35e3bb8,1265408.86609256,249587.360883623
395030,4783,2573,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,2883201155,CST,,,630,331,2474,6e74f8a5-8252-4289-89b3-677bbf0a8a28,1271611.63717091,253136.02501525
395031,4784,2574,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9550201910,CST,,,1544,810,6061,ba5a5760-0fc2-4f69-9000-f5599a610b94,1271358.73214665,247119.258865088
395032,4785,2575,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,1337800770,CRG,,,1660,3415,25546,a80b96a2-4c6a-4391-b87f-a9dc292b4158,1275783.72984719,233450.688099101
395033,4786,2576,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,8825900665,CST,,,456,239,1791,8358ed0b-df42-4bd9-bca4-853a78ca10fc,1277007.10207243,249168.650099188
395034,4787,2577,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,4232400980,CST,,,1460,767,5733,877da19d-fcc0-43b5-8b07-600205a2328a,1276517.87403993,230500.269088075
395035,4788,2578,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9528103960,CST,,,7711,4033,30165,842aa2d9-edb9-4c3b-aadb-5c588f14a634,1273779.62494913,250188.984308243
395036,4789,2579,KING COUNTY,SPU,RW,KC,2017,C,,Central District,,,PIN,7537300075,RGN,,,485,998,7466,8d89bc7a-8613-4bd6-be50-85c9ebe6e89b,1275724.54194312,252850.916982964
395037,4790,2580,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,3735901610,RGN,,,1078,2219,16595,40bcaf75-709b-4d5b-b489-b81cd4602410,1274416.24011779,254110.203832254
395038,4791,2581,KING COUNTY,SPU,RW,KC,2018,C,,South Park,,,PIN,7883606265,RGN,,,1345,2768,20705,39c7528e-ada5-4b6d-b15e-c67223b019a6,1273336.51986068,195330.459836066
395039,4792,2582,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,3303700055,CST,,,1141,599,4481,b461379b-7626-442c-8f1a-65b268be1176,1275468.52114287,231419.306017011
395040,4793,2583,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,1337800150,RGN,,,1500,0,0,2a9a831b-a9b7-4d8e-a3ff-b0300f69d019,1276737.79090416,233068.648162708
395041,4794,2584,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,9828701280,CST,,,951,499,3735,fee1923b-a74d-40e0-8645-3aaeaaa46cae,1279739.30002724,229064.858910605
395042,4795,2585,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,7217400610,RGN,,,1344,0,0,d9f00728-98fb-4297-ac21-47c6cb60a278,1278571.17996204,226752.251036242
395043,4796,2586,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,1189001250,RGN,,,1546,0,0,f06dc0c2-7bdc-4466-8844-215525d7d829,1279339.20012283,226124.723099589
395044,4797,2587,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9221400565,RGN,,,971,0,0,e7877101-1468-40d4-bedb-c1823efa8540,1274631.91685401,249206.630003229
395045,4798,2588,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9523104260,CST,,,743,0,0,54c3446f-4ebe-4b64-90e1-adf116300ad6,1267235.42705444,248884.066034898
395046,4799,2589,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,8827900925,CST,,,1431,0,0,9d1ff045-29f6-420f-9ac7-a1dfd2671cac,1280365.02188388,247643.956913635
395047,4800,2590,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9473200180,CST,,,493,0,0,dd8cec62-ca60-440b-9d99-c02fe533b326,1269500.17086475,254755.951928914
395048,4801,2591,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,9839300565,CST,,,951,0,0,0b820055-987d-465b-92ce-5a5da7d41fec,1280086.99583559,226616.382876098
395049,4802,2592,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,1211000310,CRG,,,1230,1589,11882,913047f3-6bf1-411e-a639-707e52549187,1279360.66988285,224953.203098401
395050,4803,2593,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,1336800835,CST,,,1841,0,0,e4b14b86-753f-47d2-9412-ef2a2fab7c8f,1276734.53701615,232704.994018331
395051,4804,2594,KING COUNTY,SPU,RW,KC,2018,S,,Green Lake,,,PIN,3126049298,CST,,,746,392,2930,0c9534ce-bd25-4850-941f-9b6853c9f3f7,1270664.83684994,256691.116026893
395052,4805,2595,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,1928300889,CST,,,429,225,1685,1b6489ac-c821-43f3-986b-b62dafb19b08,1274196.59787756,248592.805106595
395053,4806,2596,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,2402100195,CST,,,1023,0,0,48a84482-02a4-49b3-9382-5b5a75a7b5af,1271379.37182668,255390.149113566
395054,4807,2597,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,7217401150,CRG,,,1427,0,0,226df0a8-7a26-4db1-be97-aadb7508b77c,1278703.67084217,226419.401947901
395055,4808,2598,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,4232400060,CST,,,1432,0,0,191f3dc9-6d71-496f-8a19-34acd87291e1,1275831.43186323,231356.328096956
395056,4809,2599,KING COUNTY,SPU,RW,KC,2018,C,,South Park,,,PIN,7327900010,RGN,,,1366,0,0,d07bf0c7-e6f4-4f8b-b05c-72be8197c3de,1273365.7199247,196730.060093492
395057,4810,2600,KING COUNTY,SPU,RW,KC,2018,C,,South Park,,,PIN,7883608709,CRG,,,1378,0,0,aa3763ec-6bf9-4be2-b6ea-f4fa17f5a4df,1274523.79013389,195611.549820349
395058,4811,2601,KING COUNTY,SPU,RW,KC,2018,C,,South Park,,,PIN,7883603750,CST,,,930,0,0,29510625-01b4-48fb-94e9-863249c364f6,1272809.95986015,196274.410045028
395059,4812,2602,KING COUNTY,SPU,RW,KC,2018,P,,Central District,,,PIN,6840701135,RGN,,,1512,0,0,a147ee1a-8a80-4cbb-973e-bf052492af04,1278709.59999418,224116.27202554
395060,4813,2603,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,9209900285,CST,,,686,0,0,1cb31b39-3c65-4f4f-9764-a8d81a69d3ae,1280376.71705189,230538.146976113
395061,4814,2604,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,7409700375,CRG,,,811,0,0,e7c0232c-c19f-4d0e-86da-42d261681eb6,1280250.16089176,250639.126132697
395062,4815,2605,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,3856904610,CST,,,1385,0,0,dc502f4b-3179-4ecb-a2a4-b768b3ead3ab,1273038.08114037,247781.220145777
395063,4816,2607,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,6430500096,CST,,,750,394,2945,16608d1d-d505-4f9b-ae11-81f9b18c258e,1266717.8378699,254721.075960875
395064,4817,2608,KING COUNTY,SPU,RW,KC,2018,C,,Montlake,,,PIN,1338800925,CST,,,762,400,2991,374f4f44-1ae6-4b37-a3b6-0903f7ae8387,1277200.27788064,231672.718881279
395065,4818,2609,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,3797002585,CST,,,730,383,2867,9813529e-f594-4afd-9acd-150a2f639305,1267569.34699078,252981.921015099
395066,4819,2610,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,1994200380,CST,,,1114,585,4375,b751cdcb-60b4-4004-9b31-bf65526d9686,1270809.0058741,254291.511864439
395067,4820,2611,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,8805900750,CST,,,717,376,2814,a17f9a89-3dcf-46d3-8f6c-1da82fc1d46e,1278014.03608947,237711.850151464
395068,4821,2612,KING COUNTY,SPU,RW,KC,2018,C,,Central District,,,PIN,2207500770,CST,,,652,342,2560,e42ee604-cd61-4d06-b6bd-05fc35f86f01,1274220.57714158,235636.999013335
395069,4822,2613,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,7237600040,CST,,,652,342,2560,3381f5d9-759f-4a4c-b2eb-46d1fd245d8d,1277456.7980089,253547.175095677
395070,4823,2614,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,9191200310,RGN,,,1164,2396,17918,b89b2eda-b19b-4ae8-a8d8-acf137acb88d,1279001.70796248,248538.798002541
395071,4824,2615,KING COUNTY,SPU,RW,KC,2018,C,,Green Lake,,,PIN,2218000210,CRG,,,1446,0,0,c74931c8-b787-4a1d-8f72-d5e7b02a2a47,1277540.93496898,247969.155121967
